rt;conjunct;duration_frames;no;rowsize;gender;age;duration_measured;response;onset;key_t;delay_frames;present;offset;setsize;ID;condition;correct_resp
0.7542188167572021;1;180;56;5;male;99;3.007627010345459;t;176.81850910186768;177.57272791862488;60;1;179.82613611221313;25;Sebber;visual_search;1
0.963979959487915;1;180;57;5;male;99;3.0000901222229004;t;179.95074796676636;180.91472792625427;60;1;182.95083808898926;25;Sebber;visual_search;1
0.5283191204071045;0;180;58;9;male;99;2.9983110427856445;t;183.34526300430298;183.87358212471008;60;1;186.34357404708862;81;Sebber;visual_search;1
0.5449061393737793;1;180;59;3;male;99;2.9980690479278564;t;186.3872389793396;186.93214511871338;60;1;189.38530802726746;9;Sebber;visual_search;1
0.618772029876709;0;180;60;5;male;99;3.0045371055603027;t;189.50575995445251;190.12453198432922;60;1;192.51029706001282;25;Sebber;visual_search;1
0.4344668388366699;0;180;61;5;male;99;3.0060620307922363;t;192.6305410861969;193.06500792503357;60;1;195.63660311698914;25;Sebber;visual_search;1
0.8622400760650635;1;180;62;5;male;99;2.998126983642578;t;195.77958703041077;196.64182710647583;60;1;198.77771401405334;25;Sebber;visual_search;1
0.8161640167236328;1;180;63;7;male;99;3.0025529861450195;t;199.0172200202942;199.83338403701782;60;1;202.0197730064392;49;Sebber;visual_search;1
0.6372489929199219;1;180;64;3;male;99;3.0082690715789795;y;202.07049298286438;202.7077419757843;60;0;205.07876205444336;9;Sebber;visual_search;1
0.5145421028137207;1;180;65;3;male;99;3.0024490356445312;y;205.13487195968628;205.6494140625;60;0;208.1373209953308;9;Sebber;visual_search;1
0.7287819385528564;1;180;66;5;male;99;2.999377965927124;y;208.26310205459595;208.9918839931488;60;1;211.26248002052307;25;Sebber;visual_search;0
0.5555381774902344;0;180;67;9;male;99;3.009310007095337;t;211.62895393371582;212.18449211120605;60;1;214.63826394081116;81;Sebber;visual_search;1
0.8375680446624756;1;180;68;7;male;99;3.0247910022735596;t;214.87176299095154;215.709331035614;60;1;217.8965539932251;49;Sebber;visual_search;1
0.7070322036743164;0;180;69;7;male;99;3.011676073074341;y;218.12827491760254;218.83530712127686;60;0;221.13995099067688;49;Sebber;visual_search;1
0.47339582443237305;0;180;70;3;male;99;2.9963059425354004;t;221.18513011932373;221.6585259437561;60;1;224.18143606185913;9;Sebber;visual_search;1
2.273587942123413;1;180;71;9;male;99;3.005805015563965;y;224.5508840084076;226.824471950531;60;0;227.55668902397156;81;Sebber;visual_search;1
0.7973189353942871;1;180;72;3;male;99;3.0015220642089844;t;227.61440801620483;228.41172695159912;60;1;230.61593008041382;9;Sebber;visual_search;1
0.6551709175109863;0;180;73;3;male;99;3.0084609985351562;y;230.6646330356598;231.31980395317078;60;0;233.67309403419495;9;Sebber;visual_search;1
0.4958229064941406;0;180;74;5;male;99;2.9998810291290283;y;233.78214406967163;234.27796697616577;60;0;236.78202509880066;25;Sebber;visual_search;1
